"GENE_SYMBOL","UL_mean","nonUL_mean","pancreaticMeans","sebumMeans","gliomaMeans"
"ACTL6B",10.3964285714286,9.70588235294118,109.8,7.358,7.38310333333333
"ACTL7A",6.16,11.0313725490196,105.6,3.9799,5.95120333333333
"ACTL7B",6.09285714285714,6.8843137254902,110.6,4.2347,7.53046
"ACTL8",8.32,9.14313725490196,104.8,3.2249,6.46141333333333
"ACTN1",2397.34714285714,2309.80588235294,1698.9,11.5229,11.2062
"ACTN2",13.5910714285714,17.0661764705882,109.9,3.3128,7.08396
"ACTN3",37.58,41.5372549019608,110,6.71,6.58005333333333
"ACTN4",1739.21,1570.85392156863,4293.7,9.3721,12.4325666666667
"ACTR10",1023.97714285714,986.485294117647,219.5,9.506,10.14611
"ACTR1A",366.13619047619,366.115032679739,711.4,8.2148,10.5737
"ACTR1B",394.791428571429,383.054901960784,2017.3,8.6716,9.05358333333333
"ACTR2",368.557006802721,400.761904761905,5516.1,9.4811,12.0451
"ACTR3",1235.66295238095,1349.42849673203,3452.2,10.0581,11.8499666666667
"ACTR3B",63.1821428571429,51.7843137254902,200.066666666667,6.8429,9.36103333333333
"ACTR5",60.8785714285714,63.4186274509804,388.6,6.2968,8.46942333333333
"ACTR6",172.9,191.375490196078,5188.7,9.054,7.66573333333333
"ACTR8",85.6414285714286,76.2225490196078,191.5,6.0552,9.52657333333333
"ACVR1",492.435714285714,516.149019607843,1207.1,7.006,8.92388666666667
"ACVR1B",48.5852380952381,53.416339869281,143.5,7.5488,9.12672
"ACVR2A",159.153571428571,139.958823529412,161.8,4.4112,9.0242
"ACVR2B",81.9885714285714,86.0418300653595,101.5,9.1743,7.38915333333333
"ACVRL1",127.015714285714,191.060784313725,413.5,3.3128,7.05202333333333
"ACYP1",183.614285714286,167.156862745098,603.066666666667,10.4721,8.18588333333333
"ADA",104.548571428571,113.339215686275,2876.4,11.8434,7.50535333333333
"ADAM10",236.149523809524,244.533986928105,3620.75,7.188,11.3905333333333
"ADAM11",27.5214285714286,20.2039215686275,360.1,4.3616,8.14918666666667
"ADAM12",142.598071428571,23.2630392156863,131.266666666667,4.9487,9.84713333333333
"ADAM17",130.539523809524,134.615032679739,1214.4,7.6951,10.876
"ADAM18",11.2835714285714,12.9666666666667,104.1,3.2249,4.78329
"ADAM19",125.073571428571,68.1803921568628,152.266666666667,12.6407,9.16756
"ADAM2",5.31285714285714,10.1745098039216,116.6,3.3886,3.92386666666667
"ADAM20",15.9828571428571,18.6294117647059,104.3,3.5271,5.93324
"ADAM21",20.055,24.8343137254902,119.3,3.7842,6.26194333333333
"ADAM22",33.3955952380952,30.5808823529412,145.8,5.7933,9.22942666666667
"ADAM23",46.1867857142857,32.3642156862745,104.6,3.587,10.3189866666667
"ADAM28",16.5045238095238,21.9251633986928,126.1,3.587,5.24199666666667
"ADAM30",14.4742857142857,17.7558823529412,121.8,3.3886,4.76991333333333
"ADAM7",8.66738095238095,10.428431372549,109.7,3.8075,4.55474333333333
"ADAM8",36.3878571428571,51.5049019607843,139.8,14.462,7.34109
"ADAM9",277.810952380952,264.795424836601,6209.2,6.5898,11.4652666666667
"ADAMDEC1",16.6285714285714,17.5019607843137,138.7,3.4544,4.7571
"ADAMTS1",485.205,672.663725490196,191.7,3.3886,8.91088
"ADAMTS12",64.7119047619048,52.8493464052288,104.1,7.7124,7.52443333333333
"ADAMTS2",232.754523809524,126.583660130719,113.15,4.4262,7.14357
"ADAMTS20",10.5321428571429,10.4676470588235,117.25,3.366,5.48099
"ADAMTS3",61.1821428571429,64.6686274509804,121.4,3.9241,8.75115333333333
"ADAMTS5",983.635714285714,1060.43676470588,104.9,3.3128,6.55692666666667
"ADAMTS6",35.9080952380952,29.5369281045752,107.4,6.346,6.67513666666667
"ADAMTS7",1299.18595238095,1604.99281045752,132.8,15.3685,8.91366333333333
"ADAMTS8",73.3557142857143,36.0624183006536,110.3,3.674,6.95883
"ADAMTS9",149.877738095238,112.963888888889,99.6,3.4544,11.7342333333333
"ADAMTSL2",18.7085714285714,11.7529411764706,111.8,4.2898,7.45354
"ADAMTSL3",51.9742857142857,83.3127450980392,113.1,5.8292,5.56025
"ADAMTSL4",37.8371428571429,38.1745098039216,185.133333333333,7.1374,7.06140333333333
"ADAP1",80.0642857142857,77.7980392156863,120.6,7.45,7.18051333333333
"ADAP2",121.791428571429,126.872549019608,196.3,4.4262,6.99974333333333
"ADARB1",135.160380952381,164.433333333333,1275.65,4.1028,8.15599666666667
"ADAT1",121.958571428571,90.5245098039216,880.7,8.0052,8.85421333333333
"ADCK2",90.4964285714286,70.9117647058823,5133.4,5.4317,8.47261
"ADCK4",29.6628571428571,23.6862745098039,581.3,5.3669,8.67546
"ADCY1",28.0649523809524,25.811045751634,115.2,3.8075,8.30219666666667
"ADCY2",43.932380952381,70.0549019607843,116.9,3.8075,7.35822333333333
"ADCY3",272.008571428571,755.105882352941,484,11.2645,9.81132
"ADCY6",234.561428571429,188.458823529412,631.3,8.7004,9.04555333333333
"ADCY7",34.395,45.5382352941176,199.3,8.3072,7.33630666666667
"ADCY8",9.64428571428572,10.1862745098039,102.7,3.4886,7.5334
"ADCY9",90.8909523809524,142.822222222222,113.2,5.4839,8.51688
"ADCYAP1",37.1785714285714,29.2333333333333,102.9,3.6197,6.45269
"ADCYAP1R1",26.8321428571429,26.5254901960784,100.9,3.9799,7.4931
"ADD2",22.4133333333333,22.8297385620915,118.9,4.1028,9.05336666666667
"ADD3",368.802857142857,486.606862745098,723.65,8.021,9.06148666666667
"ADH1A",19.7314285714286,94.956862745098,115.5,3.3128,6.20195333333333
"ADH5",1219.30357142857,1078.10849673203,129.4,8.6917,10.4665333333333
"ADH6",9.32071428571429,14.5696078431373,122.3,2.9373,4.63162
"ADH7",13.9828571428571,18.5705882352941,119.8,2.4362,5.63515
"ADI1",503.328095238095,572.053594771242,4429.6,7.7514,10.3823433333333
"ADIPOQ",10.8071428571429,13.6823529411765,117.4,2.9891,5.78499666666667
"ADIPOR1",245.09,257.317647058824,1348.55,10.9734,12.0021666666667
"ADIPOR2",336.987142857143,311.974509803922,15690,10.1509,9.87662
"ADK",146.497142857143,125.55,564.425,10.1606,9.86227666666667
"ADM",133.88,194.694117647059,1466.5,9.5297,9.04509
"ADM2",36.81,31.9941176470588,129.6,4.5574,8.68080333333333
"ADNP",677.509285714286,591.403921568627,952.85,9.9909,10.01236
"ADNP2",121.684285714286,110.846078431373,979,7.3714,9.28423
"ADO",258.74,231.150980392157,1790.4,6.3298,9.38673333333333
"ADORA1",35.7157142857143,30.221568627451,249.7,5.0878,7.81898
"ADORA2B",18.3857142857143,19.4352941176471,747.9,11.2968,8.98222333333333
"ADORA3",32.2321428571429,32.3372549019608,107.5,3.2249,6.17428
"ADPRH",36.2885714285714,32.0424836601307,147.4,3.8998,6.47231333333333
"ADRA1B",9.34714285714286,19.1823529411765,124.1,4.8676,7.32964666666667
"ADRA1D",60.3314285714286,64.6696078431373,111.9,7.3714,7.51889666666667
"ADRA2A",119.922857142857,150.049019607843,132.1,3.877,8.05284333333333
"ADRA2B",22.7285714285714,29.1549019607843,127.4,3.6971,7.25015333333333
"ADRA2C",197.177142857143,2495.63529411765,202.3,4.676,7.34305333333333
"ADRB1",7.18095238095238,7.78823529411765,118,4.1028,8.14317333333333
"ADRB2",57.3957142857143,81.656862745098,1315.9,10.4393,6.13486
"ADRB3",11.5864285714286,12.4529411764706,123.4,4.3757,6.12009
"ADRBK1",74.7785714285714,89.1986928104575,258.65,7.8995,8.38596333333333
"ADRBK2",102.757619047619,69.8539215686275,336,3.961,6.87253333333333
"ADRM1",407.050714285714,353.988235294118,605.8,10.7833,11.0951333333333
"ADSL",503.472142857143,367.91862745098,159.4,10.1242,10.0773166666667
"ADSS",137.744285714286,152.149019607843,1704.35,7.4432,9.06160333333333
"AEBP1",1540.68428571429,1647.97254901961,191.1,3.4231,10.0789766666667
"AEN",104.52,67.0392156862745,146.6,6.827,9.46500666666667
"AFAP1",87.3828571428571,82.8705882352941,975.966666666667,7.9451,9.36350666666667
"AFF1",369.858571428571,385.566666666667,306.2,5.4514,9.63177333333333
"AFF2",13.9138095238095,15.4993464052288,107.6,3.1009,8.31093333333333
"AFF3",49.3728571428571,65.4601307189542,136.35,3.9433,8.15297
"AFF4",113.677571428571,103.785098039216,3875.3,9.4112,11.2878333333333
"AFG3L2",274.351904761905,227.35,1841.2,6.0196,9.00994333333333
"AFM",14.5257142857143,14.6882352941176,108.3,3.4231,4.95663
"AFP",19.5857142857143,17.2627450980392,113.4,3.6197,4.81459666666667
"AFTPH",345.14880952381,391.411764705882,1193.56666666667,8.9245,9.51545
"AGA",104.611904761905,119.17385620915,785.9,8.4507,9.26554333333333
"AGAP1",138.598571428571,146.21045751634,149.15,8.1713,9.78115
"AGBL2",20.9114285714286,19.6333333333333,113.3,3.877,5.88809333333333
"AGBL5",73.7995238095238,60.5418300653595,364.4,10.1813,8.94966333333333
"AGER",31.9792857142857,37.3078431372549,128.066666666667,6.189,7.92156333333333
"AGFG2",43.5082380952381,53.8164052287582,157.65,3.8493,7.86033333333333
"AGGF1",141.420833333333,111.536274509804,772.05,9.441,9.62546
"AGK",87.3838095238095,83.2385620915033,1334.2,6.787,10.5331666666667
"AGMAT",28.4961904761905,25.7199346405229,107.1,7.3143,7.55956333333333
"AGPAT1",440.91,555.279411764706,1700.66666666667,10.0194,10.5147333333333
"AGPAT2",100.47,99.4529411764706,457.633333333333,8.3563,9.10758333333333
"AGPAT3",79.9804761904762,87.4052287581699,499.633333333333,9.0601,9.55041333333333
"AGPAT4",127.935952380952,114.589869281046,354.9,6.8486,8.94857
"AGPAT5",161.782857142857,128.790196078431,5381.9,9.0833,10.568
"AGPS",181.1825,202.920261437908,446.1,8.7621,9.23945666666667
"AGR2",10.2507142857143,25.4990196078431,2513.3,7.3066,4.77788333333333
"AGRN",78.2835714285714,100.771568627451,908.35,10.327,9.08190333333333
"AGT",71.3557142857143,114.43137254902,122.5,3.2657,9.43447666666667
"AGTPBP1",81.5028571428571,84.1519607843137,787.45,9.0938,8.93799666666667
"AGXT",8.68309523809524,8.79934640522876,104.9,3.5271,7.15377333333333
"AHCTF1",151.681904761905,157.783660130719,4800.85,7.8886,9.52963666666667
"AHCY",519.395,597.089215686275,6080.7,14.2763,10.3603
"AHCYL1",983.857142857143,752.864705882353,2907.8,12.255,11.8467333333333
"AHDC1",101.20880952381,126.042156862745,563.6,3.4544,7.98690666666667
"AHNAK",1079.13307142857,1943.25578431373,552.466666666667,12.6801,7.56040333333333
"AHNAK2",621.644285714286,636.714052287582,758.1,5.2853,6.54482
"AHR",257.705714285714,432.21568627451,536.1,9.2138,7.62180333333333
"AHSA1",917.678571428571,709.933333333333,1864.6,11.0967,9.23900333333333
"AHSA2",207.938928571429,197.283333333333,197.5,9.6463,8.77474
"AHSG",9.60357142857143,10.106862745098,107.4,4.3944,5.58192333333333
"AICDA",18.935,13.0960784313725,116.6,3.2249,5.56287
"AIDA",713.941428571429,629.767647058824,5217.8,7.0783,10.7947666666667
"AIF1",355.823928571429,320.492156862745,419.033333333333,3.5587,5.10142
"AIM1",55.8142857142857,92.3607843137255,172,8.7924,6.69277666666667
"AIM1L",14.2438095238095,15.1764705882353,110.925,6.4793,7.02395666666667
"AIM2",22.0257142857143,24.3509803921569,260.2,3.2249,5.89800666666667
"AIP",411.125,484.926470588235,1369.9,11.6226,8.65393
"AIRE",15.8228571428571,20.0411764705882,111.333333333333,3.9241,7.75583333333333
"AJAP1",15.2653571428571,18.1740196078431,109.8,6.3766,6.25242333333333
"AK1",201.695,140.808823529412,151.8,6.9674,8.80703
"AK2",226.804285714286,287.507516339869,2301,9.9081,8.48627333333333
"AK5",19.7471428571429,20.5764705882353,123.466666666667,3.7327,4.78039
"AKAP1",272.887857142857,484.913725490196,1623.9,11.2955,9.60913333333333
"AKAP10",97.005,97.4058823529412,256.2,7.1189,8.44134333333333
"AKAP11",413.291428571429,487.006862745098,1950.7,9.2796,8.89965666666667
"AKAP12",608.817142857143,802.547320261438,138.825,6.4856,8.79204666666667
"AKAP13",500.226134920635,851.548986928105,541.133333333333,9.0359,8.45858666666667
"AKAP3",5.90285714285714,6.45098039215686,118.2,2.6088,6.95133
"AKAP4",8.97571428571429,9.69019607843137,106.8,2.7479,5.67850333333333
"AKAP5",14.695,14.8745098039216,110.8,3.757,6.31679666666667
"AKAP6",21.31,26.1490196078431,129.2,3.8075,7.849
"AKAP7",104.327142857143,174.770588235294,1057.175,7.3337,7.07797
"AKAP8",173.577142857143,172.811764705882,1655.8,10.3027,9.29064666666667
"AKAP8L",73.0549523809524,78.0562745098039,495.7,9.3547,10.6101
"AKAP9",149.425714285714,136.125490196078,1318.3,9.2983,8.21710333333333
"AKIRIN1",130.912142857143,133.83954248366,3298.4,6.4274,10.7321
"AKR1A1",648.335,537.649019607843,1544.93333333333,7.9981,10.4829333333333
"AKR1B1",687.485714285714,523.46862745098,1746.2,11.5546,12.6115
"AKR1B10",242.397857142857,16.7656862745098,115.2,6.1844,6.49559333333333
"AKR1C1",188.476190476191,150.956176470588,116,3.8998,6.50075333333333
"AKR1C3",962.484285714286,734.547058823529,1066.7,7.7721,5.35691
"AKR1C4",7.79142857142857,9.67647058823529,106.7,3.4886,4.44195
"AKR1D1",7.36571428571429,9.68921568627451,2343.3,3.1907,5.03954
"AKR7A2",817.007857142857,541.352941176471,2095.1,12.2877,10.2642333333333
"AKR7A3",133.2,111.316666666667,117.3,9.6463,7.61523666666667
"AKT2",338.678095238095,387.759477124183,1623.8,9.1982,11.2525666666667
"AKT3",317.439523809524,362.682819794585,143.533333333333,7.7787,10.1325966666667
"AKTIP",208.276428571429,215.46862745098,2478.45,5.8575,8.56018333333333
"ALAD",104.865,102.913725490196,113.566666666667,7.4082,8.20478
"ALAS1",198.246428571429,141.101960784314,1259.7,9.7662,9.77494666666667
"ALAS2",12.5571428571429,18.9480392156863,116.4,3.2249,6.57915333333333
"ALCAM",177.858095238095,190.955882352941,2146.8,8.2699,10.2538966666667
"ALDH18A1",292.714285714286,226.788235294118,5654.7,9.4861,9.53855666666667
"ALDH1A1",171.275714285714,895.586274509804,17613.4,4.4518,4.83785
"ALDH1A3",120.384285714286,154.073529411765,10655.5,12.5632,7.12551666666667
"ALDH1B1",196.293571428571,275.311764705882,738.35,7.5194,10.0260733333333
"ALDH1L1",37.5521428571429,33.9323529411765,115.9,4.1213,6.76597666666667
"ALDH2",1166.72571428571,1739.62941176471,682.6,11.351,10.6985666666667
"ALDH3A2",236.197619047619,272.058823529412,2459.4,7.3143,10.4419
"ALDH3B2",8.075,10.2372549019608,115.9,4.8676,6.34212666666667
"ALDH4A1",100.48880952381,105.77614379085,1893.45,7.6167,7.57586
"ALDH5A1",48.2690476190476,54.7091503267974,354.8,6.2867,8.59406
"ALDH6A1",121.396571428571,138.686274509804,2242.55,7.0224,6.23545333333333
"ALDH7A1",256.516428571429,278.797058823529,2226.7,10.9948,9.69711666666667
"ALDH8A1",41.3135714285714,33.9107843137255,192.533333333333,3.2249,5.78881666666667
"ALDH9A1",690.448571428571,620.198039215686,13409.5,9.2248,10.0536566666667
"ALDOA",2642.48571428571,2605.23660130719,2511.025,13.9456,9.77569
"ALDOB",14.2839682539683,16.8231559290383,114.9,3.587,6.13947666666667
"ALDOC",88.8128571428571,101.825490196078,7833.1,8.9177,8.37555
"ALG12",37.6514285714286,28.721568627451,121.3,7.7862,9.33713
"ALG13",176.170857142857,170.202614379085,1094.05,7.7588,9.10922
"ALG5",614.549523809524,630.883660130719,567.7,11.5893,8.6048
"ALG6",194.511428571429,187.119607843137,726.9,8.5717,8.41685333333333
"ALG8",296.308571428571,357.460784313725,283.433333333333,13.1115,11.3071333333333
"ALK",20.0364285714286,18.256862745098,110.8,1.9818,8.3759
"ALKBH1",108.405,109.549019607843,1555.73333333333,6.7018,8.85685666666667
"ALLC",14.2985714285714,14.1843137254902,104.433333333333,3.3886,5.58426666666667
"ALMS1",155.763809523809,161.233333333333,334.3,5.6487,8.99105666666667
"ALOX12",11.6578571428571,11.8274509803922,107.6,3.877,6.49798333333333
"ALOX12B",5.14571428571429,5.75686274509804,116.7,5.1706,6.75452333333333
"ALOX15",4.71071428571429,5.14411764705882,116.333333333333,4.1028,6.70208666666667
"ALOX15B",20.835,22.3205882352941,127.8,4.8333,7.15759333333333
"ALOX5",55.4414285714286,89.8343137254902,175.7,5.7887,6.92732333333333
"ALOX5AP",174.181428571429,223.297058823529,565.8,5.6556,6.13389666666667
"ALOXE3",25.2871428571429,29.4911764705882,148.5,5.4514,6.54772666666667
"ALPI",6.60714285714286,6.24803921568627,103.1,4.4518,7.11873333333333
"ALPK1",633.157142857143,519.19362745098,980.1,8.0359,7.63257
"ALPK3",21.9821428571429,19.6705882352941,112.8,4.2543,6.77710333333333
"ALPL",21.3828571428571,18.1705882352941,475.5,4.3616,7.34667333333333
"ALPP",17.91,15.821568627451,140.1,9.3721,6.35389333333333
"ALPPL2",41.9928571428571,58.2,108.5,9.3727,7.54179666666667
"ALX1",7.27571428571429,20.8686274509804,117.3,4.2161,5.0701
"ALX3",17.8942857142857,23.5235294117647,114.4,4.4518,7.88683
"AMACR",17.5097619047619,18.5156862745098,376.833333333333,6.7401,9.12810333333333
"AMBN",14.0971428571429,10.5372549019608,101.85,4.1454,4.45032
"AMBP",11.8892857142857,13.3401960784314,112,3.757,6.82547333333333
"AMBRA1",151.373571428571,163.703431372549,139.2,10.0244,8.68282666666667
"AMD1",462.285714285714,522.410784313725,3545.6,11.7701,10.05993
"AMELX",13.1471428571429,14.4862745098039,108.8,3.2249,4.92268
"AMELY",12.7871428571429,15.5823529411765,108.3,2.8053,4.83752333333333
"AMFR",166.392857142857,211.157843137255,320.4,9.142,10.5888666666667
"AMHR2",6.10857142857143,7.3156862745098,235,3.6411,6.4993
"AMIGO2",1473.02142857143,1230.97058823529,106.8,11.3039,5.90458666666667
"AMMECR1",52.7175,63.828431372549,323.466666666667,4.2161,9.35718333333333
"AMN",76.5309523809524,96.7993464052288,114.9,9.1238,8.09512666666667
"AMOT",37.3992857142857,36.0627450980392,132.9,5.8007,7.60186
"AMOTL2",489.054285714286,1692.95490196078,348,13.5562,7.53195666666667
"AMPD1",11.9314285714286,14.4490196078431,102.7,2.6756,4.89224666666667
"AMPD2",256.114285714286,179.011764705882,175.2,8.2372,9.33922666666667
"AMPD3",68.1642857142857,60.2235294117647,119.975,8.932,7.10853
"AMPH",147.352857142857,89.8771241830065,109.6,3.3128,6.94853666666667
"AMT",323.3,266.540196078431,477.4,5.8954,7.34041666666667
"ANAPC10",93.6214285714286,128.03137254902,1920.9,10.212,7.97374
"ANAPC13",450.728571428571,443.35,2904.4,9.6024,9.76252
"ANAPC2",117.768571428571,111.537254901961,211.85,6.4008,8.26541666666667
"ANG",155.044285714286,371.739215686275,274.1,6.0991,7.13337666666667
"ANGEL1",71.1611904761905,79.3401960784314,341.2,7.0288,8.98514
"ANGPT1",84.4228571428571,81.006862745098,108.1,3.0299,6.13854
"ANGPT4",21.2071428571429,18.9372549019608,108.3,4.0222,6.39239333333333
"ANGPTL2",379.657142857143,564.77385620915,232.5,5.401,9.41506666666667
"ANGPTL3",6.96142857142857,7.29281045751634,121.6,1.9818,3.63349333333333
"ANGPTL4",19.455,60.8598039215686,863.766666666667,11.45,7.88186
"ANGPTL7",8.78857142857143,19.9725490196078,118.1,2.7479,5.68342333333333
"ANK3",142.836571428571,133.782647058824,167.5,8.2434,6.23817333333333
"ANKFY1",157.966071428571,165.38431372549,446.066666666667,8.6581,9.99569333333333
"ANKH",86.294693877551,55.6058823529412,106.7,5.7251,9.15654666666667
"ANKLE2",78.6847619047619,77.5143790849673,457.4,9.1496,10.1320666666667
"ANKMY2",348.675714285714,325.83137254902,221.3,6.4738,10.1046233333333
"ANKRA2",280.438571428571,267.333986928105,732.95,7.7277,7.54449333333333
"ANKRD1",6.56428571428571,7.61176470588235,110.2,4.5426,5.3797
"ANKRD11",207.605619047619,248.222352941176,162.55,10.3911,6.59164333333333
"ANKRD12",98.2003571428571,179.397058823529,1041.6,6.1057,9.37538666666667
"ANKRD17",209.295714285714,204.791830065359,1026.46666666667,11.6858,10.4777666666667
"ANKRD2",20.9907142857143,39.0490196078431,109.3,5.7746,7.2916
"ANKRD27",344.775714285714,329.819607843137,301.8,8.7588,8.89902666666667
"ANKRD28",115.906785714286,144.680882352941,326.85,4.9249,9.65172666666667
"ANKRD46",315.012857142857,334.444117647059,230.8,8.0283,8.85659
"ANKRD6",88.4335714285714,94.3254901960784,227.85,4.3412,9.05978
"ANKRD7",6.66857142857143,6.69411764705882,138.55,4.4112,5.75257333333333
"ANKS1A",310.871428571429,415.190196078431,1535.2,10.0886,9.77735
"ANKS1B",17.9008571428571,17.7929411764706,119.833333333333,1.7543,6.91576333333333
"ANO1",619.963571428571,177.142810457516,174.2,7.0783,5.92598666666667
"ANO10",170.477142857143,133.552941176471,205.4,6.7285,10.5069833333333
"ANO2",32.0764285714286,18.4852941176471,119.5,4.7851,5.97421
"ANO3",12.5257142857143,16.1019607843137,132.5,3.1484,6.22459333333333
"ANP32B",1370.22785714286,1448.77745098039,17806.4,12.9341,10.8757
"ANP32C",13.14,12.0313725490196,115.6,7.1338,9.19184666666667
"ANPEP",9.98095238095238,11.9084967320261,127.6,8.1769,7.25586333333333
"ANTXR1",404.423809523809,399.812745098039,1570.675,8.5367,10.9251
"ANXA1",803.79,2343.32745098039,17195.3,14.8147,12.3837333333333
"ANXA10",6.44,6.76862745098039,114,5.1124,4.96389333333333
"ANXA11",430.252142857143,548.025816993464,706.566666666667,9.4961,10.0231266666667
"ANXA13",41.6028571428571,34.2578431372549,112.433333333333,2.5009,5.38898666666667
"ANXA3",47.7714285714286,95.1647058823529,240.8,13.3272,5.41286666666667
"ANXA4",776.534285714286,967.027450980392,503.2,9.5017,8.69476333333333
"ANXA5",2625.81857142857,3177.29215686275,1405.3,13.4962,12.5138666666667
"ANXA6",849.585,688.285294117647,500.8,5.0425,11.5938666666667
"ANXA7",674.49,655.936274509804,338.75,9.4474,9.84465666666667
"ANXA9",18.2628571428571,32.1421568627451,122.9,8.0951,7.10256333333333
"AOAH",31.89,28.7490196078431,112.6,2.8053,5.38056666666667
"AOC2",27.0257142857143,27.7333333333333,139.733333333333,3.8075,6.31196
"AOC3",1798.17142857143,2845.33529411765,132.6,3.7842,6.18622666666667
"AOX1",49.2007142857143,116.232352941176,131.6,6.815,5.45823666666667
"AP1B1",87.1914285714286,91.6647058823529,369.25,7.9168,9.34758
"AP1G1",150.217142857143,131.360130718954,2363.4,8.4139,10.8212
"AP1G2",66.325,62.7647058823529,148.7,8.0727,6.97411
"AP1M2",12.0935714285714,20.0509803921569,229.9,9.8792,6.52772333333333
"AP1S1",92.312619047619,64.7127450980392,1085.8,6.9813,10.6221333333333
"AP1S2",1215.41380952381,826.074836601307,817.5,6.9946,11.1198333333333
"AP2A2",323.260476190476,314.430555555555,172.2,5.634,9.55235333333333
"AP2B1",279.835,261.729411764706,890.75,8.5084,11.5414666666667
"AP2M1",1384.82285714286,1215.34117647059,3908.45,11.3576,12.0893666666667
"AP2S1",495.855238095238,430.409150326797,11876.25,12.0464,10.0361166666667
"AP3B1",155.850714285714,192.807843137255,2221.3,10.1621,9.85623333333333
"AP3B2",15.3957142857143,13.6980392156863,171.7,3.587,7.19566666666667
"AP3M2",161.182857142857,131.873529411765,2077.2,6.4274,10.03226
"AP3S1",2286.92571428571,2090.2,5012.9,11.5193,10.4084233333333
"AP4E1",74.7360714285714,82.4637254901961,774,9.968,7.85494666666667
"AP4M1",97.9514285714286,91.756862745098,111.8,7.014,9.24915
"APBA1",32.3685714285714,33.0333333333333,117.2,4.064,8.37984
"APBA2",35.5121428571429,18.1352941176471,116.2,3.5271,9.22896666666667
"APBA3",101.199285714286,79.1,148.1,5.9968,7.75117
"APBB1",173.04,146.716666666667,195.3,7.3597,8.45298333333333
"APBB1IP",36.9880952380952,35.8509803921569,287.4,4.0222,5.59598333333333
"APBB2",115.070306122449,133.450140056022,150.6,9.4336,10.5405666666667
"APC",49.7208571428571,51.5172549019608,193.3,3.7842,8.54025666666667
"APC2",16.685,17.5191176470588,216.3,7.1913,7.99893666666667
"APCS",26.6585714285714,27.4019607843137,113.2,4.048,5.74893666666667
"APEH",136.386904761905,140.096078431372,1914.4,9.3372,9.83487666666667
"APEX1",1245.72,863.846078431373,3747.4,10.6889,11.9064666666667
"APEX2",69.5764285714286,53.5196078431373,3640.1,11.726,9.04505333333333
"APH1A",163.518571428571,165.42614379085,5317.9,7.6906,9.84032333333333
"APH1B",108.193571428571,133.217647058824,108.6,6.8926,8.68032
"APIP",155.946428571429,193.437254901961,240.8,7.2379,8.29836333333333
"APLNR",76.0314285714286,62.9666666666667,130.3,4.0035,8.43206333333333
"APLP1",18.7342857142857,10.4745098039216,844.2,5.3964,8.53912333333333
"APOA1",20.1621428571429,20.3323529411765,129.4,3.6971,7.44355333333333
"APOA2",8.50857142857143,8.42058823529412,113.3,3.3128,6.72330333333333
"APOA4",23.9364285714286,25.5794117647059,107.6,4.7562,6.55511
"APOB",12.2292857142857,14.5549019607843,112.3,3.2657,5.68529666666667
"APOBEC1",14.3114285714286,19.0627450980392,112.2,3.0299,5.74214
"APOBEC2",30.5742857142857,30.0392156862745,96,2.5009,5.8434
"APOBEC3B",29.0128571428571,16.5450980392157,2337.4,9.4558,8.71499333333333
"APOBEC3C",183.645714285714,174.839215686275,355.7,8.4199,8.94850333333333
"APOBEC3F",42.0807142857143,43.9745098039216,1140.5,7.8291,7.06521666666667
"APOBEC3G",43.3014285714286,53.7882352941176,264.95,6.6789,6.66306333333333
"APOC1",73.6364285714286,50.743137254902,135,6.1236,6.16261666666667
"APOC3",7.37928571428571,7.75686274509804,110.1,3.3886,6.9197
"APOD",512.662857142857,949.790196078431,4548.1,3.1484,11.8897333333333
"APOE",464.076666666667,395.373202614379,221.8,9.6824,9.26396333333333
"APOF",7.10071428571429,6.16666666666667,113.5,3.2657,5.27357666666667
"APOH",8.70571428571429,10.9921568627451,126.3,2.5009,4.50606
"APOL2",179.491428571429,278.401960784314,154.266666666667,7.0901,7.44512666666667
"APOL5",6.18285714285714,8.35294117647059,104.1,3.6411,5.29226333333333
"APOL6",49.2767857142857,64.2941176470588,149.1,6.8174,8.22405
"APOLD1",297.202857142857,642.566666666667,223.2,7.1443,7.94735333333333
"APOM",67.4735714285714,63.2823529411765,400.2,5.4317,7.26508333333333
"APOO",202.881428571429,191.266666666667,4771.5,11.7981,10.9786333333333
"APOOL",98.8441666666667,96.577614379085,2105.3,7.4349,10.16919
"APPBP2",234.275,239.05931372549,637,4.9249,10.6798
"APPL1",196.317142857143,140.583333333333,188.4,5.4839,10.2929
"APPL2",179.02,152.025490196078,3947.6,6.3541,9.75302
"APRT",374.589285714286,618.53431372549,1135.8,13.2028,9.07105
"AQP1",2457.96214285714,2701.98921568627,143.15,4.1979,7.63226666666667
"AQP2",94.3069047619048,91.1558823529412,106.1,3.4544,7.11612
"AQP3",26.4907142857143,51.5176470588235,170.2,9.6483,7.58444333333333
"AQP4",4.96814285714286,5.53901960784314,134.55,2.9373,5.97418
"AQP5",22.1964285714286,15.55,149.5,6.9777,7.14468666666667
"AQP6",15.8978571428571,17.7058823529412,105.9,3.1907,6.86358
"AQP8",25.7928571428571,16.9627450980392,115.2,4.6859,6.50651333333333
"AQP9",8.48857142857143,13.978431372549,171.2,3.3886,5.16906666666667
"AR",530.328571428571,445.028431372549,110.5,4.4262,8.27207333333333
"ARAF",132.298571428571,147.966666666667,166.7,7.4003,9.93915
"ARAP3",135.633571428571,166.347058823529,282.3,11.0385,8.42191333333333
